0.632315,0.00295431,0,0,0,1.22232,-0.00881823,-3.41E-06,0,0,0.694686,0.000383464,-6.24E-06,0,0,2.00059,0.00655185,0,0,0,0.0172098,0,0,0,0,0.0394929,-0.000324965,0,0,0,0.0234763,1.89E-05,0,0,0,0.0690404,0,0,0,0,,,,,,,0.08℃,36kPa,,,,,9,0.000204047,,8,-0.000205225,-0.000297148,-0.000314926,-0.000367799,-0.000387911,-0.000420132,-0.000456907,-0.000461337,-0.000492418,-0.000491263,-0.000513269,-0.000510148,-0.000509152,-0.000508575,-0.00043154,-0.000485129,-0.000541183,-0.000577837,-0.000589852,-0.000594666,-0.000655179,-0.000650529,-0.000666736,-0.000664893,-0.000659672,-0.00063653,-0.000629465,-0.000642852,-0.000708988,-0.000750887,-0.000779636,-0.00081012,-0.000829784,-0.000805147,-0.000831001,-0.000815678,-0.00083189,-0.000815347,-0.0008007,-0.000792871,-0.000748083,-0.000742812,-0.000964175,-0.000993753,-0.000996905,-0.00102532,-0.00100921,-0.00103734,-0.00102583,-0.00100224,-0.000968337,-0.00097526,-0.000933698,-0.000891495,-0.00088543,-0.00084094,-0.00123576,-0.0012566,-0.00126555,-0.00125216,-0.0012342,-0.00121219,-0.00117987,-0.00117487,-0.00112476,-0.00108916,-0.00103588,-0.00101577,-0.000977888,-0.00094188,-0.00147058,-0.00146958,-0.00144192,-0.00141279,-0.00136514,-0.00133081,-0.00128607,-0.00125487,-0.00120892,-0.00116431,-0.00110876,-0.00107274,-0.00103562,-0.000970017,-0.0016209,-0.00158616,-0.00158421,-0.001494,-0.00147172,-0.00141428,-0.00134936,-0.00129487,-0.00124123,-0.00120331,-0.00114968,-0.00110568,-0.00104146,-0.000996156,-0.00163092,-0.00161297,-0.00157005,-0.00151042,-0.00146859,-0.00139668,-0.00133258,-0.00129804,-0.00121252,-0.00117626,-0.00112311,-0.00106886,-0.00101876,-0.000949656,-0.00152826,-0.00150568,-0.0014601,-0.00142604,-0.00133951,-0.00130238,-0.00121597,-0.00119207,-0.00112997,-0.00108542,-0.00101948,-0.000972849,-0.000935443,-0.000876229,-0.00128767,-0.00126263,-0.00124434,-0.00118015,-0.00112978,-0.00108691,-0.001049,-0.00100514,-0.000969069,-0.000906458,-0.000881902,-0.000829837,-0.00078845,-0.000760294,-0.000957066,-0.000943308,-0.00091695,-0.000894116,-0.000861408,-0.000825283,-0.000788445,-0.000766485,-0.000753402,-0.000702966,-0.000681125,-0.0006419,-0.000640313,-0.000602407
0.818102,-0.00405295,0,0,0,0.99724,-0.00367173,5.55E-07,0,0,0.591044,-0.002858,-9.09E-06,0,0,1.18378,0.00296457,0,0,0,0.0311272,0,0,0,0,0.0368818,-0.000136047,0,0,0,0.0215439,-9.22E-05,0,0,0,0.0444168,0,0,0,0,,,,,,,0.10℃,38kPa,,,,,10,1.29E-05,,9,0.000204047,0.00024016,0.000256359,0.000280833,0.000292,0.000309713,0.000294002,0.000325476,0.000329841,0.000322968,0.000339956,0.00035195,0.000334131,0.00031281,0.000286382,0.00031613,0.000352594,0.000366137,0.00039384,0.00039672,0.000418578,0.00040426,0.000419523,0.000436799,0.000418606,0.000399687,0.000407399,0.000409908,0.000400677,0.000452509,0.000472542,0.000494594,0.000514382,0.000500086,0.000539175,0.000519054,0.000504925,0.00051665,0.00051707,0.000484687,0.000486131,0.000456959,0.000545129,0.000591692,0.000591458,0.000597535,0.000613391,0.000598006,0.00062907,0.000602573,0.000594756,0.00059089,0.000575201,0.000573463,0.000536953,0.000515573,0.000675682,0.000701973,0.000706988,0.000707008,0.000696716,0.000701436,0.000711013,0.000708739,0.00067463,0.000645614,0.000654827,0.000624949,0.000604023,0.00059901,0.000805852,0.000806339,0.000829137,0.000820969,0.000805513,0.000793653,0.000770896,0.000755524,0.000743755,0.000700344,0.000675448,0.000657711,0.000636726,0.000628365,0.000922548,0.000921448,0.000909023,0.000887567,0.000857341,0.000839472,0.000822487,0.000787855,0.000751699,0.000735529,0.00071625,0.000690811,0.000645539,0.000602103,0.000959031,0.000941982,0.000944915,0.000918268,0.000887006,0.000870359,0.000835288,0.000799936,0.000755598,0.000751555,0.000703405,0.000680166,0.000636222,0.000618546,0.000950879,0.000928274,0.000923553,0.000899849,0.000864929,0.00085086,0.000795484,0.000751688,0.000730742,0.000705958,0.000649503,0.000632418,0.000608409,0.00058596,0.000904794,0.00084988,0.000820978,0.000800219,0.000755313,0.000738677,0.000688544,0.000682284,0.000670843,0.000608791,0.000605773,0.000562505,0.000532986,0.000517296,0.000723702,0.000728237,0.000692375,0.000673036,0.000631353,0.000616763,0.000572407,0.000560377,0.000550729,0.000535364,0.000511379,0.000445519,0.000434138,0.000415373
0.277241,0.0012462,0,0,0,0.251962,-0.00505629,-2.71E-06,0,0,0.14239,-0.000821248,-2.62E-06,0,0,0.0839305,-0.000374908,0,0,0,0.0110879,0,0,0,0,0.0111112,-0.000158769,0,0,0,0.00587999,-4.28E-05,0,0,0,0.00508643,0,0,0,0,,,,,,,,40kPa,,,,,11,0.000040953,,10,1.29E-05,7.57E-06,5.51E-06,-1.40E-05,-1.79E-05,6.65E-06,-3.73E-05,-3.40E-05,-2.90E-05,-1.73E-05,-2.76E-05,-5.95E-05,-4.38E-05,-0.000052958,-2.60E-05,-2.90E-05,-3.46E-05,-3.32E-05,-7.87E-05,-6.41E-05,-5.61E-05,-6.81E-05,-4.88E-05,-7.36E-05,-7.38E-05,-8.83E-05,-8.09E-05,-9.86E-05,-4.37E-05,-4.03E-05,-6.50E-05,-8.99E-05,-7.76E-05,-9.79E-05,-0.000097854,-0.000113545,-9.19E-05,-0.000101306,-0.000112687,-0.000116806,-0.000122021,-0.000119461,-8.51E-05,-0.000110937,-0.000104297,-0.000130254,-0.000137944,-0.000127294,-0.000154529,-0.000146476,-0.00014284,-0.000174496,-0.000155966,-0.000169437,-0.000138302,-0.000144905,-0.000155,-0.00015529,-0.000171802,-0.000158415,-0.000174486,-0.000183409,-0.000204565,-0.000164256,-0.000184398,-0.000211888,-0.000178735,-0.000174996,-0.000161218,-0.000168887,-0.000205113,-0.000209464,-0.000232618,-0.00022547,-0.000232323,-0.000233596,-0.000232938,-0.000241156,-0.000235911,-0.000244064,-0.000222187,-0.000240361,-0.000212107,-0.000206788,-0.000281007,-0.000273066,-0.000275031,-0.000289468,-0.00026322,-0.000271815,-0.000298976,-0.000286501,-0.000265108,-0.000259506,-0.000271039,-0.000264839,-0.000230719,-0.000221816,-0.000337394,-0.000343533,-0.000323329,-0.000332616,-0.000332403,-0.000343564,-0.000335556,-0.000327756,-0.000296159,-0.00030253,-0.000284846,-0.000288463,-0.000248947,-0.00025988,-0.00038038,-0.000391209,-0.000406754,-0.000373674,-0.000367669,-0.000360668,-0.000362675,-0.00033421,-0.000327841,-0.000312248,-0.000313228,-0.000306276,-0.000279351,-0.000258586,-0.000435467,-0.000433074,-0.000412264,-0.000412496,-0.000404904,-0.000366869,-0.000367039,-0.000344133,-0.000338746,-0.000320876,-0.000303286,-0.000268913,-0.000298061,-0.000265479,-0.000468525,-0.000450809,-0.000434435,-0.000401531,-0.000386879,-0.000374304,-0.000359701,-0.000355343,-0.000321314,-0.000316614,-0.000273577,-0.000262901,-0.000265067,-0.000230528
0.09901,9.73E-05,0,0,0,0.129422,-0.01411,-1.60E-06,0,0,-0.0342905,-0.00286649,-1.33E-05,0,0,-0.089604,0.00451642,0,0,0,0.00687764,0,0,0,0,0.00529282,-0.000487973,0,0,0,-0.000981751,-7.89E-05,0,0,0,-0.00301656,0,0,0,0,,,,,,,,42kPa,,,,,12,2.62E-05,,11,0.000040953,3.86E-05,2.61E-05,3.44E-05,3.67E-05,1.05E-05,3.43E-05,-1.08E-06,-9.08E-06,1.68E-05,-8.57E-06,-0.000020476,-2.07E-05,-1.16E-05,2.94E-05,2.13E-05,2.00E-05,2.36E-05,3.27E-05,2.01E-05,-2.02E-05,-4.52E-06,-2.21E-05,-1.70E-05,-2.25E-05,-1.43E-05,-2.17E-05,-3.53E-05,1.97E-05,1.17E-05,-1.73E-05,-2.36E-06,-2.93E-05,-0.000023633,-1.40E-05,-4.63E-05,-1.20E-05,-0.000029739,-3.56E-05,-0.00003251,-5.19E-05,-5.49E-05,-1.53E-05,-1.53E-05,-0.000022413,-3.14E-05,-3.05E-05,-2.98E-05,-4.44E-05,-5.16E-05,-3.90E-05,-5.67E-05,-5.42E-05,-4.68E-05,-6.43E-05,-6.47E-05,-3.23E-05,-6.19E-05,-4.88E-05,-5.47E-05,-0.000068252,-7.80E-05,-0.00006071,-7.74E-05,-7.37E-05,-6.15E-05,-8.08E-05,-6.66E-05,-5.31E-05,-8.71E-05,-9.42E-05,-0.000102728,-7.94E-05,-9.36E-05,-0.000106428,-8.31E-05,-0.000104301,-8.99E-05,-7.37E-05,-0.000105448,-8.91E-05,-9.34E-05,-8.02E-05,-0.000101936,-0.000141232,-0.000139072,-0.000139081,-0.000125421,-0.000115525,-0.000115616,-0.000119167,-0.000132973,-0.000119338,-0.00012379,-0.000106416,-0.000115237,-9.37E-05,-0.000100743,-0.000184202,-0.000172004,-0.000181739,-0.000156695,-0.000161911,-0.00015582,-0.000143244,-0.000149639,-0.000136174,-0.000116673,-0.000122098,-0.000099775,-0.000106737,-0.000114525,-0.000193153,-0.000213258,-0.000176343,-0.000180231,-0.00017928,-0.000163866,-0.000153184,-0.000170754,-0.000150025,-0.000130847,-0.000138676,-0.000116011,-0.000113333,-0.000104939,-0.000210947,-0.000211698,-0.000200896,-0.000185274,-0.000169008,-0.000178278,-0.000160416,-0.000147141,-0.000141516,-0.000137385,-0.000134269,-0.000124283,-0.000105599,-0.000117275,-0.000216769,-0.000192365,-0.000188732,-0.000165629,-0.000155864,-0.000167756,-0.000130031,-0.000139817,-0.000120196,-0.000128303,-0.000116374,-0.000099725,-0.000113228,-0.000116289
-0.131106,0.000489031,0,0,0,0.0500381,0.00165923,4.52E-08,0,0,0.0527595,-0.000124739,3.00E-07,0,0,0.147508,-0.000430434,0,0,0,-0.00691256,0,0,0,0,0.00102,6.48E-05,0,0,0,0.00152533,1.48E-06,0,0,0,0.0053761,0,0,0,0,,,,,,,,44kPa,,,,,13,0.00300447,,12,2.62E-05,4.52E-05,0.000040408,6.44E-05,6.33E-05,5.89E-05,6.20E-05,4.97E-05,8.78E-05,7.52E-05,0.000073836,7.74E-05,0.000078419,0.000103524,6.88E-05,5.55E-05,7.82E-05,0.000074508,9.00E-05,8.17E-05,8.71E-05,0.000105077,0.000114769,0.000116355,0.000111656,0.000110634,0.000119389,0.00011954,7.76E-05,0.00007979,9.46E-05,0.000102509,0.000115091,0.00014076,0.000158115,0.000140682,0.000155141,0.000148068,0.000152396,0.000158944,0.000146521,0.000151578,0.000121339,0.000160618,0.000149739,0.000171788,0.000169691,0.000197432,0.000184963,0.000176059,0.000203259,0.000185451,0.00015585,0.000177127,0.000184955,0.000175524,0.000202341,0.00019423,0.000226293,0.00020279,0.000231465,0.000233859,0.000226103,0.00021556,0.000239089,0.000210183,0.000203206,0.000184716,0.000202582,0.000188189,0.000242818,0.000257406,0.000279119,0.0002477,0.000259768,0.000269916,0.000269724,0.00024639,0.000250535,0.000234469,0.000235445,0.000238475,0.000218309,0.000209528,0.000327616,0.00031782,0.000320915,0.000310864,0.000309053,0.000304031,0.000290488,0.000309406,0.000265546,0.000264933,0.000261667,0.000242086,0.000236815,0.000240248,0.000380328,0.000368574,0.000361639,0.000342218,0.00033301,0.000338384,0.00030747,0.000296835,0.000307536,0.000260624,0.000280537,0.000254236,0.000243856,0.000249254,0.000413337,0.000406871,0.000373682,0.000358521,0.000354942,0.00035695,0.000330935,0.000305319,0.000294719,0.000300868,0.000271112,0.000262099,0.000252367,0.000218284,0.000412282,0.000395422,0.000374012,0.000377048,0.000334923,0.00034703,0.000313061,0.000292987,0.000274786,0.000259112,0.00025025,0.000255257,0.000227004,0.000207943,0.000351938,0.000375077,0.000353821,0.000327266,0.000315839,0.000294698,0.000280157,0.000260477,0.00026523,0.000227356,0.000214961,0.00020746,0.000211376,0.000194963
0.13643,-0.000399493,0,0,0,0.00459383,-0.000383948,-1.84E-08,0,0,0.00252042,0.000298648,-6.44E-07,0,0,-0.0958246,0.0010788,0,0,0,0.00574046,0,0,0,0,0.00150286,-2.09E-05,0,0,0,0.000572775,5.87E-07,0,0,0,-0.00312909,0,0,0,0,,,,,,,,,,,,,14,-0.00408902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0704792,0.000651511,0,0,0,-0.168051,-0.00407364,-1.93E-06,0,0,-0.069968,-0.000761376,-1.80E-07,0,0,-0.0542565,-0.000392612,0,0,0,-0.00232207,0,0,0,0,-0.0067199,-0.000143206,0,0,0,-0.00272023,-1.73E-05,0,0,0,-0.00295429,0,0,0,0,,,,,,,,,,,,,15,0.00130605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0334127,-0.000205225,0,0,0,-0.0103755,2.28E-05,1.83E-06,0,0,0.0200409,-0.000209411,1.76E-06,0,0,0.0473642,-0.000548318,0,0,0,0.00126927,0,0,0,0,-0.000716595,-0.000042095,0,0,0,0.000721201,-1.19E-05,0,0,0,0.0016127,0,0,0,0,,,,,,,,,,,,,16,4.47E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0603561,0.000204047,0,0,0,-0.0825969,0.00221091,-1.35E-06,0,0,-0.0403883,0.000358258,-1.47E-06,0,0,-0.00172764,-0.000432566,0,0,0,-0.00208093,0,0,0,0,-0.00351402,0.000125756,0,0,0,-0.00171194,1.54E-05,0,0,0,-0.000694589,0,0,0,0,,,,,,,,,,,,,17,0.000542117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0140468,1.29E-05,0,0,0,-0.0337354,-0.00180304,-3.45E-07,0,0,-0.00574357,-0.000435955,-1.34E-07,0,0,0.016453,-1.12E-05,0,0,0,0.000575363,0,0,0,0,-0.00142045,-6.42E-05,0,0,0,-0.000220058,-1.45E-05,0,0,0,0.000384871,0,0,0,0,,,,,,,,,,,,,18,-0.000427082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
